"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","Direction","gene","celltype","Expression","combined_score"
"216","345458",90.1891246738267,0.15084385260341,0.0391661307399077,3.85138510630846,0.000117451631027361,0.0318087389054919,"cohort.cohortGuid","HigherInBR2","SNF8","Core memory B cell","Up-regulated",0.22588166237482
"217","370089",786.669212073438,0.100474786356333,0.0343641213504813,2.92382817915191,0.00345755540770534,0.035953173809811,"cohort.cohortGuid","HigherInBR2","TTC19","Core naive CD4 T cell","Up-regulated",0.145111992828052
"218","370111",1323.18369841673,0.104359137196044,0.0362445799095265,2.87930326290289,0.00398554879273454,0.0391977742103177,"cohort.cohortGuid","HigherInBR2","COX14","Core naive CD4 T cell","Up-regulated",0.146806025833363
"219","370071",660.186136065407,0.10108296454132,0.0340592836602335,2.96785350947767,0.00299887216298141,0.0327172036797398,"cohort.cohortGuid","HigherInBR2","CFAP36","Core naive CD4 T cell","Up-regulated",0.150130826966472
"220","370093",1172.18152816238,0.106370666680402,0.0364775381363296,2.91605936461109,0.00354483045728351,0.0365591570813843,"cohort.cohortGuid","HigherInBR2","SORL1","Core naive CD4 T cell","Up-regulated",0.152855054998518
"221","370146",774.352711106559,0.117670918476502,0.0423132182783097,2.78094938802663,0.00542001863609257,0.0491035681684337,"cohort.cohortGuid","HigherInBR2","CDKN2D","Core naive CD4 T cell","Up-regulated",0.154017929378003
"222","382237",233.157331718961,0.102963298928221,0.033394315368081,3.08325826696348,0.00204747377941555,0.0464028471559048,"cohort.cohortGuid","HigherInBR2","EPRS","Core naive CD8 T cell","Up-regulated",0.137296964019846
"223","382233",114.29202063089,0.108214671976707,0.0348072747730372,3.10896709616961,0.00187742625208783,0.0435661176772082,"cohort.cohortGuid","HigherInBR2","GMPR2","Core naive CD8 T cell","Up-regulated",0.147264059700106
"224","382231",116.551770961856,0.1128814390884,0.0363143468194383,3.10845296625237,0.00188069578032495,0.0435661176772082,"cohort.cohortGuid","HigherInBR2","TWISTNB","Core naive CD8 T cell","Up-regulated",0.153614835043128
"225","382224",453.543014164581,0.117921569986477,0.0375179320453001,3.14307222061427,0.00167184585246568,0.0402259043507626,"cohort.cohortGuid","HigherInBR2","EID1","Core naive CD8 T cell","Up-regulated",0.164558865013196
"226","382196",1379.17644594478,0.11368613404581,0.0347496769715761,3.27157383761584,0.00106950656609118,0.031051340635514,"cohort.cohortGuid","HigherInBR2","GAPDH","Core naive CD8 T cell","Up-regulated",0.171429554835383
"227","396577",41.0288469289263,0.28058127006491,0.0733791091743275,3.82372140002858,0.000131452444028444,0.0237998109188341,"cohort.cohortGuid","HigherInBR2","S1PR4","DN T cell","Up-regulated",0.455503067332379
"228","396580",28.3437808834851,0.322252603386487,0.0873413791043462,3.68957539588989,0.000224628650403278,0.0351237526085126,"cohort.cohortGuid","HigherInBR2","LIMS1","DN T cell","Up-regulated",0.468683893253379
"229","396570",77.4690118495348,0.297523791436553,0.0729838767454439,4.07656875331888,4.57051456388894e-05,0.013102141749815,"cohort.cohortGuid","HigherInBR2","SUB1","DN T cell","Up-regulated",0.560135458762006
"230","396582",9.83748752776495,0.440193096558641,0.120652266200369,3.64844449608269,0.00026383288545404,0.037816046915079,"cohort.cohortGuid","HigherInBR2","APOBEC3G","DN T cell","Up-regulated",0.62609714948685
"231","396578",13.302800765992,0.457577260392753,0.122059930913918,3.74879173670398,0.000177688560284389,0.0291070784465857,"cohort.cohortGuid","HigherInBR2","NCOA1","DN T cell","Up-regulated",0.702839305087312
"232","435803",47.6234752827731,0.259597352366504,0.0598154683240037,4.33997023914178,1.42502014149261e-05,0.0112195589591864,"cohort.cohortGuid","HigherInBR2","TSPO","GZMB+ Vd2 gdT","Up-regulated",0.506221123227837
"233","435801",25.3219218610386,0.323138003600631,0.0711962684393737,4.53869297764946,5.6603980103073e-06,0.00726983784457134,"cohort.cohortGuid","HigherInBR2","RNF166","GZMB+ Vd2 gdT","Up-regulated",0.69102263145942
"234","435799",9.02335710999723,0.723857750856285,0.135713823193831,5.33370686803545,9.62278206560386e-08,0.000370765792987717,"cohort.cohortGuid","HigherInBR2","CREM","GZMB+ Vd2 gdT","Up-regulated",2.48348380415847
"235","449688",157.022320135924,0.108327350684945,0.0301911350111418,3.58805161332848,0.000333158347872189,0.028946181983553,"cohort.cohortGuid","HigherInBR2","COMMD2","GZMB- CD27+ EM CD4 T cell","Up-regulated",0.166651740022844
"236","449696",227.035829436691,0.118346004842099,0.0340950461097734,3.47106158651521,0.000518405088060923,0.0360930305698801,"cohort.cohortGuid","HigherInBR2","EPRS","GZMB- CD27+ EM CD4 T cell","Up-regulated",0.170723183282909
"237","449693",152.71998462972,0.115889406943054,0.0326718016369317,3.54707733080916,0.000389530235489088,0.031602589098898,"cohort.cohortGuid","HigherInBR2","SERINC3","GZMB- CD27+ EM CD4 T cell","Up-regulated",0.173866250669106
"238","449692",128.757868150005,0.118050895895859,0.0333032073449092,3.54473053220516,0.000393014654572127,0.031602589098898,"cohort.cohortGuid","HigherInBR2","PLEKHA3","GZMB- CD27+ EM CD4 T cell","Up-regulated",0.177109083556081
"239","449703",661.021958366422,0.125392554127521,0.0363491415398984,3.44967030348942,0.000561271578578268,0.0382940290657264,"cohort.cohortGuid","HigherInBR2","CIB1","GZMB- CD27+ EM CD4 T cell","Up-regulated",0.177664814926314
"240","463619",152.472454818027,0.115376534781332,0.0322474747591174,3.57784712270256,0.000346435970119411,0.0416990612814462,"cohort.cohortGuid","HigherInBR2","PGP","GZMB- CD27- EM CD4 T cell","Up-regulated",0.159205048438873
"241","463633",645.404493209253,0.135246987079055,0.0394481744805688,3.42847264442298,0.000606987703513132,0.0487883133858513,"cohort.cohortGuid","HigherInBR2","MAL","GZMB- CD27- EM CD4 T cell","Up-regulated",0.17740133540105
"242","463639",19421.3678397411,0.137168551511836,0.0398793787070983,3.43958597046601,0.000582604713581659,0.0487883133858513,"cohort.cohortGuid","HigherInBR2","RPS19","GZMB- CD27- EM CD4 T cell","Up-regulated",0.179921821097602
"243","463632",98.8517215038032,0.138620503148547,0.0402336822924879,3.44538444532155,0.000570247724122619,0.0487883133858513,"cohort.cohortGuid","HigherInBR2","SFT2D2","GZMB- CD27- EM CD4 T cell","Up-regulated",0.181826323111682
"244","463605",140.550684035922,0.127707569382165,0.0344083412348043,3.71152937918985,0.000206010751163298,0.0317707205309648,"cohort.cohortGuid","HigherInBR2","ZKSCAN1","GZMB- CD27- EM CD4 T cell","Up-regulated",0.191302482613203
"245","477929",165.628875348376,0.122209288896797,0.0361597023188181,3.37970948486479,0.000725624856245806,0.0485859613355553,"cohort.cohortGuid","HigherInBR2","FDX1","GZMK+ CD27+ EM CD8 T cell","Up-regulated",0.160520581078227
"246","477930",155.505149527005,0.13700575654747,0.0405393654071694,3.37957329058834,0.000725984479996977,0.0485859613355553,"cohort.cohortGuid","HigherInBR2","SPAG7","GZMK+ CD27+ EM CD8 T cell","Up-regulated",0.179955581532219
"247","477916",233.976531074975,0.127270809290589,0.0360373590730486,3.53163529637697,0.000412998526556579,0.0374692844257352,"cohort.cohortGuid","HigherInBR2","RPS19BP1","GZMK+ CD27+ EM CD8 T cell","Up-regulated",0.181529486257343
"248","477904",259.447319856492,0.118615940716057,0.0322384252039765,3.67933420958248,0.000233843651836145,0.026426761227743,"cohort.cohortGuid","HigherInBR2","SSR3","GZMK+ CD27+ EM CD8 T cell","Up-regulated",0.187170742374567
"249","477920",449.868670018647,0.139191275521478,0.0398047874983861,3.49684759721732,0.000470790708970108,0.0378087738458357,"cohort.cohortGuid","HigherInBR2","RABAC1","GZMK+ CD27+ EM CD8 T cell","Up-regulated",0.197986701257935
"250","505645",54.5865203068564,0.508962291292726,0.122505040984414,4.15462324817702,3.25823956137252e-05,0.0363619535049174,"cohort.cohortGuid","HigherInBR2","LGALS1","GZMK+ Vd2 gdT","Up-regulated",0.732576295423636
"251","532730",1055.25808845775,0.118041850906131,0.032630395885298,3.61754271450063,0.000297413259461686,0.0123327364923446,"cohort.cohortGuid","HigherInBR2","RPS19","GZMK- CD27+ EM CD8 T cell","Up-regulated",0.225334875527637
"252","532738",48.0035544069417,0.158500089549645,0.0492643749885487,3.21733686028673,0.00129386586544806,0.0349906334047258,"cohort.cohortGuid","HigherInBR2","CLIC1","GZMK- CD27+ EM CD8 T cell","Up-regulated",0.230783769421964
"253","532731",1052.5108630929,0.127948745194113,0.0357435810180157,3.57962860882974,0.000344082876136574,0.0128031910871989,"cohort.cohortGuid","HigherInBR2","TMSB4X","GZMK- CD27+ EM CD8 T cell","Up-regulated",0.242166257859821
"254","532733",240.712035845902,0.14209485764628,0.0399115502777444,3.56024400599429,0.000370510353005755,0.0128031910871989,"cohort.cohortGuid","HigherInBR2","VIM","GZMK- CD27+ EM CD8 T cell","Up-regulated",0.268940347051616
"255","532728",784.884162035202,0.168892998571714,0.0454181139591627,3.71862642124621,0.000200309036339009,0.00958401696945106,"cohort.cohortGuid","HigherInBR2","RPL3","GZMK- CD27+ EM CD8 T cell","Up-regulated",0.340902482700258
"256","547007",700.54186017262,0.102454222951154,0.0232354833516817,4.40938634245105,1.03663946550329e-05,0.0334419891571363,"cohort.cohortGuid","HigherInBR2","DDX46","GZMK- CD56dim NK cell","Up-regulated",0.151192506020158
"257","547009",145.42059448518,0.128868117631019,0.0333252889727087,3.8669767495956,0.000110192929105465,0.0482218907079165,"cohort.cohortGuid","HigherInBR2","PLEKHA3","GZMK- CD56dim NK cell","Up-regulated",0.169687836891414
"258","547012",180.864271757348,0.137407051715067,0.0350740771859515,3.91762414693276,8.94259932815944e-05,0.0482218907079165,"cohort.cohortGuid","HigherInBR2","RAMMET","GZMK- CD56dim NK cell","Up-regulated",0.18093152757858
"259","547013",226.159735141323,0.140640157151831,0.0350510927454463,4.01243288399624,6.00961681621954e-05,0.0482218907079165,"cohort.cohortGuid","HigherInBR2","PGP","GZMK- CD56dim NK cell","Up-regulated",0.185188737803201
"260","547008",179.874933697017,0.172538602147909,0.0408309899201653,4.22567766505942,2.38222786062347e-05,0.0384253353918566,"cohort.cohortGuid","HigherInBR2","HAGH","GZMK- CD56dim NK cell","Up-regulated",0.244208089260322
"261","563640",95.4068069598783,0.152767303814963,0.0374829232122779,4.07565074233386,4.58858456923188e-05,0.0203072300547874,"cohort.cohortGuid","HigherInBR2","FIBP","HLA-DRhi cDC2","Up-regulated",0.258535641378646
"262","563641",116.486874493259,0.153123644758375,0.0365994392591362,4.18377023959871,2.86713894171629e-05,0.0203072300547874,"cohort.cohortGuid","HigherInBR2","FAM96B","HLA-DRhi cDC2","Up-regulated",0.259138694728767
"263","563639",85.2347578140732,0.16813266817291,0.041389963524812,4.06216033681982,4.86206625413905e-05,0.0203072300547874,"cohort.cohortGuid","HigherInBR2","RER1","HLA-DRhi cDC2","Up-regulated",0.284539205165502
"264","614964",43.4751670723248,0.26269382103185,0.0507686061496476,5.17433589288474,2.28723036675672e-07,0.00125843414778955,"cohort.cohortGuid","HigherInBR2","IP6K1","ISG+ CD14 monocyte","Up-regulated",0.76185660906148
"265","703434",6.56790611189941,0.614331988988231,0.129603718802262,4.74007995037182,2.13633904673109e-06,0.0101562494075051,"cohort.cohortGuid","HigherInBR2","CYSLTR1","ISG+ memory CD4 T cell","Up-regulated",1.22452746117959
"266","703436",30.137276574894,0.657501777735253,0.147013581747092,4.47238799246696,7.73509179372971e-06,0.01238130359783,"cohort.cohortGuid","HigherInBR2","LGALS1","ISG+ memory CD4 T cell","Up-regulated",1.25400950036269
"267","743812",287.269949260302,0.160213726130772,0.0434904736605837,3.68388092024798,0.00022970958491207,0.0277748850278463,"cohort.cohortGuid","HigherInBR2","LTB","ISG+ naive CD4 T cell","Up-regulated",0.249348268996793
"268","743814",49.9976056455759,0.187833320896078,0.0523181415223242,3.59021393785423,0.000330406664077992,0.0367544373120358,"cohort.cohortGuid","HigherInBR2","PSMB9","ISG+ naive CD4 T cell","Up-regulated",0.269482628788989
"269","743810",38.5327895160696,0.186934137416813,0.049449698839657,3.78028869342472,0.000156646617577105,0.0207444877848537,"cohort.cohortGuid","HigherInBR2","EIF4A2","ISG+ naive CD4 T cell","Up-regulated",0.314628338999254
"270","743797",61.4924626469197,0.199699437066452,0.0468116703484161,4.26601818692011,1.98992565691481e-05,0.00487156306157646,"cohort.cohortGuid","HigherInBR2","ARL6IP5","ISG+ naive CD4 T cell","Up-regulated",0.461771333051103
"271","743815",17.2758053333424,0.354880865006421,0.0996334436280263,3.56186489278982,0.000368229876959435,0.0393864341470842,"cohort.cohortGuid","HigherInBR2","INPP4B","ISG+ naive CD4 T cell","Up-regulated",0.498484591015038
"272","772008",44.8667763831704,0.233530604521902,0.0541618933541703,4.31171419719065,1.61993739586803e-05,0.0329414269449765,"cohort.cohortGuid","HigherInBR2","ZCRB1","Intermediate monocyte","Up-regulated",0.346152511550897
"273","789840",480.198468099212,0.196286425729823,0.0418490755900786,4.69034077723711,2.72750405202258e-06,0.0135147825777719,"cohort.cohortGuid","HigherInBR2","RPS19","KLRB1+ memory CD4 Treg","Up-regulated",0.366896807975974
"274","825687",62.5388322837875,0.209579481712053,0.0530074839835827,3.95377154246678,7.69288666153788e-05,0.0349047248433959,"cohort.cohortGuid","HigherInBR2","CCDC107","KLRF1+ GZMB+ CD27- EM CD8 T cell","Up-regulated",0.30538157022266
"275","825690",66.5277569398871,0.219058521936471,0.0546766863076708,4.00643376052104,6.1642401890266e-05,0.0349047248433959,"cohort.cohortGuid","HigherInBR2","S1PR4","KLRF1+ GZMB+ CD27- EM CD8 T cell","Up-regulated",0.319193629324484
"276","825683",38.6772796386605,0.405477581250075,0.0938081685297081,4.32241229740739,1.5433243899931e-05,0.0318560674933809,"cohort.cohortGuid","HigherInBR2","MAF","KLRF1+ GZMB+ CD27- EM CD8 T cell","Up-regulated",0.606922021414652
"277","894190",3049.56567061589,0.148006217579646,0.0356311060064319,4.15384853764933,3.26929619703132e-05,0.0244761308617745,"cohort.cohortGuid","HigherInBR2","RPS19","Memory CD4 Treg","Up-regulated",0.238476088679842
"278","894188",244.275689014369,0.152328479696971,0.0361193386995768,4.21736624150198,2.47172347551068e-05,0.0244761308617745,"cohort.cohortGuid","HigherInBR2","PARK7","Memory CD4 Treg","Up-regulated",0.245440364781514
"279","894197",1209.90309683467,0.173268237148013,0.0445751877211886,3.88710055988505,0.00010144873445208,0.0350544396275956,"cohort.cohortGuid","HigherInBR2","LTB","Memory CD4 Treg","Up-regulated",0.25214980996785
"280","894196",79.2130263911752,0.180334547093375,0.0461359580193484,3.90876346423209,9.27697391106587e-05,0.0347268056737566,"cohort.cohortGuid","HigherInBR2","YWHAH","Memory CD4 Treg","Up-regulated",0.26316854571178
"281","894194",85.5127271524854,0.175970912782831,0.0436888218099064,4.02782463552106,5.62953068279152e-05,0.0266465125282572,"cohort.cohortGuid","HigherInBR2","TMEM160","Memory CD4 Treg","Up-regulated",0.277041499906294
"282","922202",499.976591654874,0.101977221981838,0.0328177349464557,3.10738148590146,0.00188752650518171,0.0457040154468737,"cohort.cohortGuid","HigherInBR2","MYL12A","Naive CD4 Treg","Up-regulated",0.136654131916982
"283","922181",569.603405428226,0.102849453160865,0.0317980790907841,3.23445491368294,0.00121875161503698,0.0343689462649925,"cohort.cohortGuid","HigherInBR2","CALM1","Naive CD4 Treg","Up-regulated",0.150554504091117
"284","922195",209.639381321495,0.113999594179866,0.0359699845059375,3.16929783945414,0.00152807718976991,0.0385853614063643,"cohort.cohortGuid","HigherInBR2","ARPC3","Naive CD4 Treg","Up-regulated",0.161147253089843
"285","922166",214.963946321915,0.103033527897655,0.0307877299896753,3.34657761167216,0.000818157727217236,0.0256374271902858,"cohort.cohortGuid","HigherInBR2","ARL6IP5","Naive CD4 Treg","Up-regulated",0.163939279775792
"286","922210",84.6413407817026,0.128176034706373,0.0415500449517993,3.0848591103828,0.00203648596954157,0.0468411485106756,"cohort.cohortGuid","HigherInBR2","TTC39C","Naive CD4 Treg","Up-regulated",0.170393691196965
"287","933958",305.249815581319,0.12788778597571,0.0323887466065515,3.94852531742743,7.86341008848121e-05,0.014101715425343,"cohort.cohortGuid","HigherInBR2","RPS19","Naive Vd1 gdT","Up-regulated",0.236685513230318
"288","933961",409.837649676866,0.184989803320178,0.052721693793831,3.50879856105502,0.000450135693678301,0.0370182562024162,"cohort.cohortGuid","HigherInBR2","RPS18","Naive Vd1 gdT","Up-regulated",0.264828450580519
"289","933959",229.124723257964,0.182539543859366,0.0488788711671801,3.73452863170729,0.000188067095829145,0.02529502438902,"cohort.cohortGuid","HigherInBR2","RPL3","Naive Vd1 gdT","Up-regulated",0.291509243952003
"290","933956",540.579963100367,0.194956556746026,0.0384032869898754,5.07655911842713,3.84331254294335e-07,0.000206770214810352,"cohort.cohortGuid","HigherInBR2","RPLP1","Naive Vd1 gdT","Up-regulated",0.718319776916598
"291","933957",12.9045168578772,0.785274355292042,0.195783357936795,4.01093516613171,6.04787179402434e-05,0.014101715425343,"cohort.cohortGuid","HigherInBR2","ANXA1","Naive Vd1 gdT","Up-regulated",1.45332927918703
"292","949850",57.9282979848954,0.290068946335545,0.0735774830309278,3.94236027635814,8.06836551974323e-05,0.0209374085237337,"cohort.cohortGuid","HigherInBR2","ANXA2","Plasma cell","Up-regulated",0.48704811739945
"293","949852",153.624362678104,0.398486097163677,0.107612274899694,3.70297995777069,0.000213081721794252,0.0303360726942555,"cohort.cohortGuid","HigherInBR2","LGALS1","Plasma cell","Up-regulated",0.604918091420735
"294","965902",11.7610546535761,0.719971970245887,0.163822151213346,4.39483894524291,1.10854910981322e-05,0.0124046645388099,"cohort.cohortGuid","HigherInBR2","WRB","Platelet","Up-regulated",1.37256534632177
"295","1029623",3294.30013645915,0.107057408462761,0.026664066261001,4.01504434525592,5.94346188016193e-05,0.0272061967564412,"cohort.cohortGuid","HigherInBR2","RPL13","SOX4+ naive CD4 T cell","Up-regulated",0.167580405014173
"296","1029622",2345.41534799802,0.133415939899158,0.0306286652357402,4.35591753255629,1.32510662919516e-05,0.0233125753091027,"cohort.cohortGuid","HigherInBR2","RPLP1","SOX4+ naive CD4 T cell","Up-regulated",0.21778948081624
"297","1029624",1169.10667700655,0.172962902084837,0.0428453268865067,4.03691404999661,5.41588993060832e-05,0.0272061967564412,"cohort.cohortGuid","HigherInBR2","RPL3","SOX4+ naive CD4 T cell","Up-regulated",0.27074439405925
"298","1029630",25.4003539743892,0.256319900652744,0.0698919527628722,3.66737357478593,0.00024505464478228,0.0448695054596354,"cohort.cohortGuid","HigherInBR2","SERPINB1","SOX4+ naive CD4 T cell","Up-regulated",0.345531713248466
"299","1029628",14.7582976778088,0.32570123935738,0.0869646345094687,3.74521483582982,0.000180239471952314,0.0403004576381826,"cohort.cohortGuid","HigherInBR2","MBD4","SOX4+ naive CD4 T cell","Up-regulated",0.454252268727641
"300","1042051",700.382662522926,0.120917275805236,0.0332382599984137,3.6378942763853,0.000274876207872589,0.0361462213352454,"cohort.cohortGuid","HigherInBR2","RPS4X","SOX4+ naive CD8 T cell","Up-regulated",0.174355105579939
"301","1042048",924.119278766454,0.192622327834694,0.0500778758728788,3.84645563489274,0.00011983881798547,0.0236382068476339,"cohort.cohortGuid","HigherInBR2","RPS18","SOX4+ naive CD8 T cell","Up-regulated",0.313278155447757
"302","1042046",112.175637788354,0.332474708950785,0.0690424773755088,4.8155095470071,1.4682474345459e-06,0.00115844722585671,"cohort.cohortGuid","HigherInBR2","LTB","SOX4+ naive CD8 T cell","Up-regulated",0.976186887932522
"303","Adaptive NK cell.25",12.7635567933442,-0.139761833287165,0.0383354400440937,-3.64576050585072,0.00026660218349193,0.0476707793535435,"sample.visitName","HigherInFlu Year 1 Day 0","MFSD10","Adaptive NK cell","Down-regulated",0.184729888386954
"304","C1Q+ CD16 monocyte.17",191.554133466187,-0.104744669856538,0.0329119483663222,-3.18257274503142,0.00145972841698557,0.0496828148998624,"sample.visitName","HigherInFlu Year 1 Day 0","PSME2","C1Q+ CD16 monocyte","Down-regulated",0.136565451784264
"305","C1Q+ CD16 monocyte.12",192.913269557965,-0.103624620074801,0.0313270206031668,-3.30783515570984,0.000940201343800012,0.0451235336462353,"sample.visitName","HigherInFlu Year 1 Day 0","MNDA","C1Q+ CD16 monocyte","Down-regulated",0.139436967316369
"306","C1Q+ CD16 monocyte.16",671.09569218227,-0.108378021757173,0.0340822890252897,-3.1798926907977,0.00147329599373562,0.0496828148998624,"sample.visitName","HigherInFlu Year 1 Day 0","HLA-DPB1","C1Q+ CD16 monocyte","Down-regulated",0.141302593487809
"307","C1Q+ CD16 monocyte.15",142.728651517235,-0.110963146105381,0.0340028497338173,-3.2633484244417,0.00110104063809227,0.0457099441627263,"sample.visitName","HigherInFlu Year 1 Day 0","MARCKS","C1Q+ CD16 monocyte","Down-regulated",0.148689429499242
"308","C1Q+ CD16 monocyte.14",66.3061614705603,-0.12168412506989,0.0373712150022437,-3.25609229088711,0.00112957028408714,0.0457099441627263,"sample.visitName","HigherInFlu Year 1 Day 0","MEF2C","C1Q+ CD16 monocyte","Down-regulated",0.163055426696116
"309","CD27+ effector B cell.303",74.827382195317,-0.102909729716511,0.0346810624460045,-2.96731767882638,0.00300410390745332,0.0485514747023066,"sample.visitName","HigherInFlu Year 1 Day 0","ZFP36L2","CD27+ effector B cell","Down-regulated",0.135202553273082
"310","CD27+ effector B cell.279",36.5120970741939,-0.113348888717874,0.0373001156484417,-3.03883477966131,0.00237495064510502,0.0416850656239401,"sample.visitName","HigherInFlu Year 1 Day 0","NHP2","CD27+ effector B cell","Down-regulated",0.156423677920255
"311","CD27+ effector B cell.244",57.205086781534,-0.104060848444271,0.0328739990469947,-3.16544538118141,0.00154845730149376,0.0310770303500613,"sample.visitName","HigherInFlu Year 1 Day 0","PSME2","CD27+ effector B cell","Down-regulated",0.156878023470223
"312","CD27+ effector B cell.263",36.896901702699,-0.12061354420496,0.0389468624735209,-3.0968744731867,0.0019557267055387,0.0364569924718448,"sample.visitName","HigherInFlu Year 1 Day 0","BCL2","CD27+ effector B cell","Down-regulated",0.17346871040339
"313","CD27+ effector B cell.261",72.8937045544544,-0.122245932116085,0.0393974244234524,-3.10289146828884,0.00191639906160625,0.0359563456118231,"sample.visitName","HigherInFlu Year 1 Day 0","RPS17","CD27+ effector B cell","Down-regulated",0.176550564538739
"314","CD27- effector B cell.220",37.3568437287121,-0.133186803860978,0.0443096682856497,-3.00581812083013,0.00264867374542758,0.0432696974593943,"sample.visitName","HigherInFlu Year 1 Day 0","GSTP1","CD27- effector B cell","Down-regulated",0.181642312922609
"315","CD27- effector B cell.195",30.9943298345156,-0.141487479399818,0.0447292864970044,-3.16319553653721,0.00156047481459386,0.0287607511982068,"sample.visitName","HigherInFlu Year 1 Day 0","ADAM28","CD27- effector B cell","Down-regulated",0.21806047139674
"316","CD27- effector B cell.182",31.0824302317486,-0.132351373635545,0.0403483945081634,-3.28021412620934,0.0010372832758415,0.0203707304646394,"sample.visitName","HigherInFlu Year 1 Day 0","EAF2","CD27- effector B cell","Down-regulated",0.223805298975023
"317","CD27- effector B cell.227",20.1057140951162,-0.171763145938694,0.057657915875331,-2.97900372101697,0.00289187266413311,0.0458014163120844,"sample.visitName","HigherInFlu Year 1 Day 0","BCL7A","CD27- effector B cell","Down-regulated",0.23001165158032
"318","CD27- effector B cell.185",64.0005959129927,-0.137237729510021,0.042001724375192,-3.26743083888907,0.00108528379894233,0.0210838376940473,"sample.visitName","HigherInFlu Year 1 Day 0","S100A6","CD27- effector B cell","Down-regulated",0.230017342615438
"319","CD8 MAIT.204",38.1709833370885,-0.102394450215703,0.0328324032711066,-3.1187010396468,0.00181650171142097,0.0408210345020559,"sample.visitName","HigherInFlu Year 1 Day 0","DHRS4L2","CD8 MAIT","Down-regulated",0.142237768432684
"320","CD8 MAIT.211",32.9229920972516,-0.115028207308074,0.0372348267047029,-3.08926393616184,0.00200653094406922,0.0430173733056348,"sample.visitName","HigherInFlu Year 1 Day 0","PARP10","CD8 MAIT","Down-regulated",0.157169494073358
"321","CD8 MAIT.158",80.542516982097,-0.104489429571563,0.0315279858728008,-3.31418029661407,0.000919122205065734,0.0265056852701604,"sample.visitName","HigherInFlu Year 1 Day 0","GTF3C1","CD8 MAIT","Down-regulated",0.1647444046695
"322","CD8 MAIT.222",44.1092888882127,-0.135062458014366,0.0442888574342229,-3.04958099709296,0.00229160830561724,0.0469160349055421,"sample.visitName","HigherInFlu Year 1 Day 0","PARP9","CD8 MAIT","Down-regulated",0.179454611035002
"323","CD8 MAIT.136",37.8260832675658,-0.11336934812527,0.0332025863012165,-3.41447341170276,0.000639054304863033,0.0213392363070414,"sample.visitName","HigherInFlu Year 1 Day 0","ZNF688","CD8 MAIT","Down-regulated",0.189419902030634
"324","CD95 memory B cell.105",70.169233101777,-0.108205378158915,0.0319067969385679,-3.39129554017124,0.000695630445547408,0.0287527250826262,"sample.visitName","HigherInFlu Year 1 Day 0","PSME1","CD95 memory B cell","Down-regulated",0.166779220383046
"325","CD95 memory B cell.107",52.8859634898095,-0.119541479015994,0.035728242335423,-3.34585390161982,0.000820296045683767,0.0332718209183883,"sample.visitName","HigherInFlu Year 1 Day 0","FXYD5","CD95 memory B cell","Down-regulated",0.176673152715527
"326","CD95 memory B cell.74",178.971536830154,-0.100421299312789,0.0276336439787451,-3.63402305501329,0.000279035911818573,0.0164143829244286,"sample.visitName","HigherInFlu Year 1 Day 0","ARHGDIB","CD95 memory B cell","Down-regulated",0.179229468597684
"327","CD95 memory B cell.108",48.8042108494613,-0.122058473523666,0.0365168314475679,-3.34252641001784,0.000830194548081847,0.0333615216544002,"sample.visitName","HigherInFlu Year 1 Day 0","HNRNPA3","CD95 memory B cell","Down-regulated",0.180250357190629
"328","CD95 memory B cell.88",58.0838369406722,-0.11287210155124,0.0321039422642492,-3.51583305944745,0.000438376533685051,0.0216199335931037,"sample.visitName","HigherInFlu Year 1 Day 0","UBE2I","CD95 memory B cell","Down-regulated",0.187948488265739
"329","CM CD4 T cell.481",514.780441079635,-0.109158352566756,0.0344900611925904,-3.16492197439785,0.0015512454390875,0.0146126675353544,"sample.visitName","HigherInFlu Year 1 Day 0","ODC1","CM CD4 T cell","Down-regulated",0.200335103921264
"330","CM CD4 T cell.425",450.473440682822,-0.13131681802263,0.0402526155384326,-3.26231764734024,0.00110505242850462,0.0117811589495398,"sample.visitName","HigherInFlu Year 1 Day 0","CISH","CM CD4 T cell","Down-regulated",0.253285452373403
"331","CM CD4 T cell.209",423.222211160186,-0.109205336221695,0.0281872675919392,-3.87427890502324,0.00010694088202298,0.00231841692079485,"sample.visitName","HigherInFlu Year 1 Day 0","ATF7IP2","CM CD4 T cell","Down-regulated",0.287735143993783
"332","CM CD4 T cell.160",280.314399962873,-0.100586470160969,0.0245503825520086,-4.09714471649809,4.18277431234139e-05,0.00118450940057618,"sample.visitName","HigherInFlu Year 1 Day 0","ADTRP","CM CD4 T cell","Down-regulated",0.294362431165388
"333","CM CD4 T cell.126",204.383890655362,-0.114172447914193,0.0266560333539599,-4.28317470938459,1.84245385911503e-05,0.000658827829142791,"sample.visitName","HigherInFlu Year 1 Day 0","FBXL8","CM CD4 T cell","Down-regulated",0.363208595479899
"334","CM CD8 T cell.56",55.0274492029231,-0.105441921315136,0.0298289042943081,-3.53489086540989,0.000407943606301573,0.031258678832858,"sample.visitName","HigherInFlu Year 1 Day 0","UBE2J2","CM CD8 T cell","Down-regulated",0.158693189636941
"335","CM CD8 T cell.58",394.606960546197,-0.10887833344524,0.0310656578485751,-3.50478119523337,0.000456982691749595,0.0321461103327461,"sample.visitName","HigherInFlu Year 1 Day 0","H1FX","CM CD8 T cell","Down-regulated",0.162541368483731
